"","GEOID","median_rent","total_pop","pct_white","pct_black","pct_asian","median_hh_income","pct_renter","median_year_built_renter","aggregate_rooms","median_rooms","total_hh","pct_family","pct_unemployed","pct_rent_burdened"
"279","42101028800",1155,4577,17.2602141140485,31.3305658728425,10.2250382346515,57996,28.6056253740275,1938,1719,5.9,1671,53.44105326152,10.0191754554171,55.8577405857741
"280","42101028901",1184,3707,21.850553007823,9.27974103048287,7.58025357431886,39087,29.6013570822731,1938,1280,5.6,1179,80.4919423240034,13.689936536718,57.8796561604585
"281","42101028902",991,5761,20.3610484290922,44.6103107099462,10.7099461898976,38775,31.6165221825599,1941,2138,5.6,1961,76.4405915349312,8.14332247557003,42.258064516129
"282","42101029000",1166,7726,8.47786694279058,32.6559668651307,21.6412114936578,40870,24.1280458671763,1951,2208,5.8,2093,65.6473960821787,13.0344108446298,64.1584158415842
"283","42101029100",NA,3994,9.16374561842764,31.0716074111167,35.2028042063095,26290,57.3405535499398,1953,1811,5.3,1662,82.2503008423586,9.3980343980344,73.2423924449108
"284","42101029200",1107,3980,24.8241206030151,35,5.07537688442211,77816,12.2909090909091,1955,1534,6.4,1375,67.8545454545455,7.60725342768686,34.9112426035503
"285","42101029300",1121,3032,38.7532981530343,28.957783641161,0,34076,42.426645519429,1938,1423,5.7,1261,65.2656621728787,15.3218495013599,61.4953271028037
"286","42101029400",883,3508,21.9498289623717,35.7468643101482,2.16647662485747,33661,56.5436241610738,1938,1311,5.5,1192,62.4161073825503,7.1969696969697,75.6676557863502
"287","42101029800",1154,5041,26.3638167030351,30.8470541559214,6.1098988295973,47292,49.4675186368477,1954,2112,5.6,1878,69.3823216187433,17.1875,77.6103336921421
"288","42101029900",1260,4167,9.79121670266379,49.4360451163907,1.70386369090473,34487,54.041095890411,1947,1634,5.2,1460,63.5616438356164,11.1829347123465,57.9214195183777
"289","42101030000",983,7727,17.45826323282,58.3279409861525,0.427073896725767,33419,41.8274481252275,1945,3074,5.8,2747,63.8514743356389,14.2752562225476,61.0095735422106
"290","42101030100",749,6446,11.7592305305616,52.4045919950357,6.03475023270245,NA,45.5336866010598,1938,2856,4.4,2642,47.7289931869796,5.0031867431485,47.9634247714048
"291","42101030200",1091,7669,21.4369539705307,40.852783935324,5.90689790063894,60625,38.6609907120743,1949,2951,6.2,2584,63.7770897832817,2.65940403716757,57.6576576576577
"292","42101030501",1380,4977,6.85151697809926,56.5601768133414,4.15913200723327,50240,38.5915492957746,1951,1891,6.1,1775,70.7605633802817,9.10931174089069,48.3211678832117
"293","42101030502",1683,6775,10.9815498154982,34.4944649446494,5.28413284132841,50245,16.9557918298825,1950,1951,6.2,1787,81.9250139899273,6.96557245796637,97.029702970297
"294","42101030600",1222,6982,41.4494414207963,30.8794041821828,5.19908335720424,44108,37.1895202449813,1961,2981,5.7,2939,59.7482136781218,5.90298071303331,52.516010978957
"295","42101030700",1194,4256,24.4360902255639,44.3843984962406,5.16917293233083,58623,71.3246753246753,1976,2053,4.1,1925,48.8831168831169,11.5583897967318,37.3634377276038
"296","42101030800",1249,4677,38.7214026085097,23.1772503741715,18.5161428265982,59281,17.9240235420011,1956,2011,6.2,1869,65.2755484216158,13.4509371554576,14.6268656716418
"297","42101030900",1487,4526,19.8409191338931,50.2651347768449,10.1414052143173,56782,50.7741935483871,1961,1624,5.6,1550,70.0645161290323,7.33333333333333,38.6277001270648
"298","42101031000",1630,7588,32.8413284132841,20.0448075909331,22.0875065893516,68652,37.4537037037037,1955,2403,6.4,2160,82.5462962962963,7.66012230447377,35.1050679851669
"299","42101031101",1291,4498,21.1427301022677,30.3023566029346,14.8955091151623,51460,57.7790630422209,1949,1875,6.1,1729,65.4713707345286,8.96713615023474,35.6356356356356
"300","42101031102",1287,4900,13.1836734693878,55.0408163265306,5.14285714285714,62411,42.8774928774929,1960,1490,6,1404,74.5726495726496,5.0408719346049,60.2990033222591
